央视频道,#genre#
CCTV4K,https://stream1.freetv.fun/644644b9d904dc12d7334b92834fd65ccbf01fdb67011653831633e7323cf571.ctv
CCTV4K,http://220.173.26.193:4022/udp/239.81.0.71:4056
CCTV4K,http://159.75.85.63:5679/cctv4k.php
CCTV4K,http://220.173.26.193:4022/udp/239.81.0.69:4056
CCTV4K,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000011651/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=3
CCTV8K,http://148.135.93.213:81/live.php?id=CCTV8K-av3a
CCTV8K,https://tv.cry33.com/ys4k.php?id=8k
CCTV8K,https://tv.cry33.com/ys4k.php?id=8k25
CCTV8K,http://159.75.85.63:8654/xx8k50fps.php
CGTN,http://123.53.244.24:5566/rtp/239.16.10.175:2000
CGTN,http://113.251.226.86:8003/rtp/235.254.198.127:1784
CGTN,http://123.53.244.24:5566/rtp/239.16.20.252:12520
CGTN,http://fm1077.serv00.net/Smart.php?id=CGTN
CGTN,http://27.11.58.63:8005/udp/225.0.4.12:7980
CGTN,http://27.11.104.31:8009/udp/225.0.4.12:7980
CGTN,http://42.237.176.77:4000/rtp/225.1.4.16:1045
CGTN,P2p://generationnexxxt.com:19806/1b5e656dd2604b7e9af1133db1f40955
CGTN,rtsp://115.153.254.81/PLTV/88888888/224/3221226694/55738457.smil
CGTN,https://0472.org/hls/cgtn.m3u8
CETV1,http://123.53.244.24:5566/rtp/239.16.10.12:2000
CETV1,http://171.213.134.224:19999/udp/239.93.1.111:5140
CETV1,http://123.53.244.24:5566/rtp/239.16.20.78:10780
CETV1,http://118.81.195.105:8085/rtp/226.0.2.68:8456
CETV1,http://122.247.121.96:9999/udp/233.50.201.75:5140
CETV1,http://125.109.8.221:9999/udp/233.50.201.75:5140
CETV1,http://113.118.15.163:808/hls/122/index.m3u8
CETV1,http://171.118.120.38:8085/rtp/226.0.2.181:9360
CETV1,http://171.118.120.38:8083/rtp/226.0.2.181:9360
CETV1,http://125.71.157.243:6666/udp/239.93.1.111:5140
CETV2,http://171.213.134.224:19999/udp/239.93.0.113:5140
CETV2,http://118.81.195.105:8085/rtp/226.0.2.69:8464
CETV2,http://113.118.15.163:808/hls/78/index.m3u8
CETV2,http://125.70.181.206:4000/udp/239.93.0.113:5140
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV2,http://hwylivehd.centv.cn/cetv2/2020tsytk.m3u8
CETV2,https://stream1.freetv.fun/02c6fc71ae00fab267ab704944c9e0330cdf67b019c1f770f334bf2cd3a83cfd.m3u8
CETV2,https://stream1.freetv.fun/bc728ffd9e24103b8c98a32d08f1d782c97acb3e4c1fea407fd99a57bef0468b.m3u8
CETV2,https://stream1.freetv.fun/f9ae3f96934f87540c00fbdd9570c6de77c15011cbba61441f3080d46a8676ec.m3u8
CETV2,https://stream1.freetv.fun/fe0bb0b81747167eeeb21d7cfa8a843634ae0bcdbe9e30176d8cece2a2730913.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226226/1.m3u8
CETV3,http://hwylivehd.centv.cn/cetv3/bjdm.m3u8
CETV3,https://stream1.freetv.fun/b0075ddc90bc82b95d80f3fe9bd41a55d8a6da12d042902641bb10985b1da316.m3u8
CETV4,http://171.213.134.224:19999/udp/239.93.0.50:5140
CETV4,http://113.118.15.163:808/hls/79/index.m3u8
CETV4,http://122.247.121.96:9999/udp/233.50.200.162:5140
CETV4,http://125.109.8.221:9999/udp/233.50.200.162:5140
CETV4,http://118.81.195.105:8085/rtp/226.0.2.70:8472
CETV4,http://125.70.181.206:4000/udp/239.93.0.50:5140
CETV4,http://1.25.90.53:4022/udp/239.125.1.110:4120
CETV4,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031126/index.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
CETV4,https://stream1.freetv.fun/30098e23c2830d7724cffa5dda28a9cb055ba182805e78e2e2a466b722d995db.m3u8
CCTV第一剧场,http://112.234.23.81:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV第一剧场,http://221.196.136.66:1/udp/225.1.2.175:5002
CCTV第一剧场,http://171.116.226.246:8082/rtp/226.0.2.221:9680
CCTV第一剧场,http://171.118.120.38:8085/rtp/226.0.2.221:9680
CCTV第一剧场,http://171.118.120.38:8083/rtp/226.0.2.221:9680
CCTV第一剧场,http://60.220.167.49:8084/rtp/226.0.2.221:9680
CCTV第一剧场,http://223.12.185.161:8082/udp/239.1.1.94:8094
CCTV第一剧场,http://223.12.185.161:8083/udp/239.1.1.94:8094
CCTV第一剧场,http://60.220.167.37:8084/rtp/226.0.2.221:9680
CCTV第一剧场,http://171.124.233.193:8083/rtp/226.0.2.221:9680
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
CCTV怀旧剧场,http://112.234.23.81:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV怀旧剧场,http://221.196.136.66:1/udp/225.1.2.173:5002
CCTV怀旧剧场,http://171.116.226.246:8082/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://171.118.120.38:8085/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://171.118.120.38:8083/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://60.220.167.49:8084/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://60.220.167.49:8082/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://60.220.167.37:8084/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://60.220.167.37:8085/rtp/226.0.2.224:9704
CCTV风云剧场,http://221.196.136.66:1/udp/225.1.2.174:5002
CCTV风云剧场,http://121.29.111.73:8888/rtp/239.253.93.251:6429
CCTV风云剧场,http://171.116.226.246:8082/rtp/226.0.2.227:9728
CCTV风云剧场,http://171.118.120.38:8085/rtp/226.0.2.227:9728
CCTV风云剧场,http://171.118.120.38:8083/rtp/226.0.2.227:9728
CCTV风云剧场,http://60.220.167.49:8082/rtp/226.0.2.227:9728
CCTV风云剧场,http://223.12.185.161:8082/udp/239.1.1.93:8093
CCTV风云剧场,http://223.12.185.161:8083/udp/239.1.1.93:8093
CCTV风云剧场,http://60.220.167.37:8084/rtp/226.0.2.227:9728
CCTV风云剧场,http://60.220.167.37:8085/rtp/226.0.2.227:9728
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
CCTV世界地理,http://112.234.23.81:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV世界地理,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.200:80/PLTV/4/224/3221228680/1.m3u8?accountinfo=iqf%2B%2FzVl%2BDwUCM587YmhVxYnN9tz7M5yQyLT6YcSOlC3sKM6ExysDo0g3A9CbIkxKC%2FWpogN2oDXZwE5U7VLVlZh%2Fit2Go0ns93wVa3gyyM9IWVIwKzNTTXWP6IWBZgKFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024046%2C-1%2C36.156.32.22%2C20241026024046%2CG_SHIJIEDL-CQ%2C1734227797283_6F%3A4B%3AE6%3A16%3A74%3AD4%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436223_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SHIJIEDL-CQ%2FG_SHIJIEDL-CQ&icpid=88888888&from=5&popid=5&hms_devid=123&prioritypopid=5
CCTV世界地理,http://221.196.136.66:1/udp/225.1.2.171:5002
CCTV世界地理,http://111.164.200.202:8888/udp/225.1.2.171:5002
CCTV世界地理,http://171.116.226.246:8082/rtp/226.0.2.222:9688
CCTV世界地理,http://171.118.120.38:8085/rtp/226.0.2.222:9688
CCTV世界地理,http://171.118.120.38:8083/rtp/226.0.2.222:9688
CCTV世界地理,http://60.220.167.49:8084/rtp/226.0.2.222:9688
CCTV世界地理,http://60.220.167.49:8082/rtp/226.0.2.222:9688
CCTV风云音乐,http://36.4.85.88:4022/rtp/238.1.79.64:4648
CCTV风云音乐,http://221.196.136.66:1/udp/225.1.2.176:5002
CCTV风云音乐,http://171.116.226.246:8082/rtp/226.0.2.220:9672
CCTV风云音乐,http://171.118.120.38:8085/rtp/226.0.2.220:9672
CCTV风云音乐,http://171.118.120.38:8083/rtp/226.0.2.220:9672
CCTV风云音乐,http://60.220.167.49:8084/rtp/226.0.2.220:9672
CCTV风云音乐,http://60.220.167.49:8082/rtp/226.0.2.220:9672
CCTV风云音乐,http://60.220.167.37:8084/rtp/226.0.2.220:9672
CCTV风云音乐,http://60.220.167.37:8085/rtp/226.0.2.220:9672
CCTV风云音乐,http://218.67.179.51:8888/udp/225.1.2.176:5002
CCTV国防军事,http://nas.hssvm.com:8888/udp/225.1.1.187:5002
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV女性时尚,http://221.196.136.66:1/udp/225.1.2.172:5002
CCTV女性时尚,http://171.118.120.38:8085/rtp/226.0.2.226:9720
CCTV女性时尚,http://171.118.120.38:8083/rtp/226.0.2.226:9720
CCTV女性时尚,http://60.220.167.49:8084/rtp/226.0.2.226:9720
CCTV女性时尚,http://223.12.185.161:8082/udp/239.1.1.89:8089
CCTV女性时尚,http://223.12.185.161:8083/udp/239.1.1.89:8089
CCTV女性时尚,http://60.220.167.37:8084/rtp/226.0.2.226:9720
CCTV女性时尚,http://60.220.167.37:8085/rtp/226.0.2.226:9720
CCTV女性时尚,http://218.67.179.51:8888/udp/225.1.2.172:5002
CCTV新科动漫,http://nas.hssvm.com:8888/udp/225.1.1.191:5002
CCTV央视文化精品,http://171.118.120.38:8085/rtp/226.0.2.219:9664
CCTV央视文化精品,http://171.118.120.38:8083/rtp/226.0.2.219:9664
CCTV央视文化精品,http://60.220.167.49:8084/rtp/226.0.2.219:9664
CCTV央视文化精品,http://223.12.185.161:8082/udp/239.1.1.91:8091
CCTV央视文化精品,http://223.12.185.161:8083/udp/239.1.1.91:8091
CCTV央视文化精品,http://60.220.167.37:8084/rtp/226.0.2.219:9664
CCTV央视文化精品,http://60.220.167.37:8085/rtp/226.0.2.219:9664
CCTV央视文化精品,http://171.124.233.193:8083/rtp/226.0.2.219:9664
CCTV央视文化精品,http://171.125.63.116:8888/rtp/226.0.2.219:9664
CCTV央视文化精品,http://171.120.216.230:8082/rtp/226.0.2.219:9664
CCTV电视指南,http://36.4.85.88:4022/rtp/238.1.79.53:4560
CCTV电视指南,http://221.196.136.66:1/udp/225.1.2.167:5002
CCTV电视指南,http://171.118.120.38:8085/rtp/226.0.2.218:9656
CCTV电视指南,http://171.118.120.38:8083/rtp/226.0.2.218:9656
CCTV电视指南,http://60.220.167.49:8084/rtp/226.0.2.218:9656
CCTV电视指南,http://223.12.185.161:8082/udp/239.1.1.90:8090
CCTV电视指南,http://223.12.185.161:8083/udp/239.1.1.90:8090
CCTV电视指南,http://60.220.167.37:8084/rtp/226.0.2.218:9656
CCTV电视指南,http://60.220.167.37:8085/rtp/226.0.2.218:9656
CCTV电视指南,http://171.124.233.193:8083/rtp/226.0.2.218:9656
CCTV央视台球,http://www.lizhinas.top:8688/udp/239.252.219.80:5140
CCTV央视台球,http://60.26.3.235:7000/udp/225.1.2.170:5002
CCTV央视台球,http://221.196.136.66:1/udp/225.1.2.170:5002
CCTV央视台球,http://111.164.200.202:8888/udp/225.1.2.170:5002
CCTV央视台球,rtsp://115.153.254.81/PLTV/88888888/224/3221226955/86106661.smil
CCTV央视台球,http://171.118.120.38:8085/rtp/226.0.2.216:9640
CCTV央视台球,http://171.118.120.38:8083/rtp/226.0.2.216:9640
CCTV央视台球,http://60.220.167.49:8082/rtp/226.0.2.216:9640
CCTV央视台球,http://223.12.185.161:8082/udp/239.1.1.100:8100
CCTV央视台球,http://223.12.185.161:8083/udp/239.1.1.100:8100
CCTV卫生与健康,http://nas.hssvm.com:8888/udp/225.1.1.210:5002
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV风云足球,http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5
CCTV风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云足球,http://221.196.136.66:1/udp/225.1.2.168:5002
CCTV风云足球,http://171.118.120.38:8085/rtp/226.0.2.225:9712
CCTV风云足球,http://171.118.120.38:8083/rtp/226.0.2.225:9712
CCTV风云足球,http://60.220.167.49:8084/rtp/226.0.2.225:9712
CCTV风云足球,http://223.12.185.161:8082/udp/239.1.1.101:8101
CCTV风云足球,http://223.12.185.161:8083/udp/239.1.1.101:8101
CCTV高尔夫网球,http://171.118.120.38:8085/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://171.118.120.38:8083/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://60.220.167.49:8084/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://60.220.167.49:8082/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://223.12.185.161:8082/udp/239.1.1.102:8102
CCTV高尔夫网球,http://223.12.185.161:8083/udp/239.1.1.102:8102
CCTV高尔夫网球,http://60.220.167.37:8084/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://60.220.167.37:8085/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://171.124.233.193:8083/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://171.125.63.116:8888/rtp/226.0.2.217:9648


卫视频道,#genre#
